loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-09-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-11-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-12-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-01-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-02-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-03-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-04-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-05-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-06-01
CUS_0x32f5_2023_09_01,CUS_0x32f5,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-04-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-05-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-06-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-08-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-09-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-11-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-12-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-01-01
CUS_0x3383_2024_04_01,CUS_0x3383,2024-04-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-02-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-07-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-08-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-09-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-11-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-12-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-01-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-02-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-03-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-04-01
CUS_0x33da_2023_07_01,CUS_0x33da,2023-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-05-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-11-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-12-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-01-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-02-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-03-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-04-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-05-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-06-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x33ea_2023_10_01,CUS_0x33ea,2023-10-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-08-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-08-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-09-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-11-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-12-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-01-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-02-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-03-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-04-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x342a_2024_08_01,CUS_0x342a,2024-08-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-06-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-01-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-03-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-04-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-06-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-07-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-08-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-09-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-11-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-09-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-11-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-12-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-01-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-02-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-03-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-04-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-05-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-06-01
CUS_0x34a3_2023_09_01,CUS_0x34a3,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-06-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-07-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-08-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2023-09-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2023-10-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2023-11-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2023-12-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-01-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-02-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2024-03-01
CUS_0x34f2_2023_06_01,CUS_0x34f2,2023-06-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-04-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-11-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-12-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-01-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-02-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-03-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-04-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-05-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-06-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-08-01
CUS_0x352f_2023_11_01,CUS_0x352f,2023-11-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-09-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-08-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-09-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-11-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-12-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-01-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-02-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-03-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-04-01
CUS_0x3551_2024_07_01,CUS_0x3551,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-09-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-11-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-12-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2025-01-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-02-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2025-03-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-04-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-05-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-06-01
CUS_0x35dd_2024_09_01,CUS_0x35dd,2024-09-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-07-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-06-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-07-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-08-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2023-09-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2023-10-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2023-11-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,6,10000,1000.0,0.0,5000.0,9000.0,2023-12-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2024-01-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,8,10000,1000.0,0.0,7000.0,9000.0,2024-02-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2024-03-01
CUS_0x362c_2023_06_01,CUS_0x362c,2023-06-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2024-04-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-04-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2023-05-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2023-07-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2023-08-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2023-09-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2023-10-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2023-11-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2023-12-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-12-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-01-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-02-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-03-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-04-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-05-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-06-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-08-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-09-01
CUS_0x368f_2023_12_01,CUS_0x368f,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-09-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-11-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-12-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-01-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-02-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-03-01
CUS_0x36c7_2024_06_01,CUS_0x36c7,2024-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-04-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-04-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-06-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-07-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-08-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-09-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-11-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-12-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-01-01
CUS_0x36ee_2023_04_01,CUS_0x36ee,2023-04-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-02-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-09-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-11-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-12-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-01-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-02-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-03-01
CUS_0x370c_2024_06_01,CUS_0x370c,2024-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-04-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-03-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-04-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-05-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-06-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-08-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-09-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-11-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-12-01
CUS_0x373b_2024_03_01,CUS_0x373b,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-01-01
CUS_0x376e_2024_06_01,CUS_0x376e,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x376e_2024_06_01,CUS_0x376e,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x376e_2024_06_01,CUS_0x376e,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
